date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division
2021-03-22,Maine,usa,595845.0,679570.0,1344098.6943753655,New England
2021-03-23,Maine,usa,599693.0,713860.0,1344098.6943753655,New England
2021-03-24,Maine,usa,599839.0,715360.0,1344098.6943753655,New England
2021-03-25,Maine,usa,620556.0,756610.0,1344098.6943753655,New England
2021-03-26,Maine,usa,639773.0,757780.0,1344098.6943753655,New England
2021-03-27,Maine,usa,656607.0,791220.0,1344098.6943753655,New England
2021-03-28,Maine,usa,673445.0,791220.0,1344098.6943753655,New England
2021-03-29,Maine,usa,683925.0,791220.0,1344098.6943753655,New England
2021-03-30,Maine,usa,687989.0,823870.0,1344098.6943753655,New England
2021-03-31,Maine,usa,697663.0,826370.0,1344098.6943753655,New England
2021-04-01,Maine,usa,715036.0,875990.0,1344098.6943753655,New England
2021-04-02,Maine,usa,735876.0,882840.0,1344098.6943753655,New England
2021-04-03,Maine,usa,756766.0,914940.0,1344098.6943753655,New England
2021-04-04,Maine,usa,778195.0,914940.0,1344098.6943753655,New England
2021-04-05,Maine,usa,795748.0,914940.0,1344098.6943753655,New England
2021-04-06,Maine,usa,798203.0,956470.0,1344098.6943753655,New England
2021-04-07,Maine,usa,809459.0,971770.0,1344098.6943753655,New England
2021-04-08,Maine,usa,829113.0,998660.0,1344098.6943753655,New England
2021-04-09,Maine,usa,856186.0,1008240.0,1344098.6943753655,New England
2021-04-10,Maine,usa,883051.0,1037000.0,1344098.6943753655,New England
2021-04-11,Maine,usa,884479.0,1037000.0,1344098.6943753655,New England
2021-04-12,Maine,usa,886525.0,1037000.0,1344098.6943753655,New England
2021-04-13,Maine,usa,981012.0,1065300.0,1344098.6943753655,New England
2021-04-14,Maine,usa,947441.0,1074270.0,1344098.6943753655,New England
2021-01-12,Maryland,usa,146231.0,552800.0,6045325.725920883,South Atlantic
2021-01-13,Maryland,usa,178056.0,561500.0,6045325.725920883,South Atlantic
2021-01-14,Maryland,usa,178056.0,564625.0,6045325.725920883,South Atlantic
2021-01-15,Maryland,usa,194705.0,565125.0,6045325.725920883,South Atlantic
2021-01-16,Maryland,usa,,,6045325.725920883,South Atlantic
2021-01-17,Maryland,usa,,,6045325.725920883,South Atlantic
2021-01-18,Maryland,usa,,,6045325.725920883,South Atlantic
2021-01-19,Maryland,usa,247597.0,565125.0,6045325.725920883,South Atlantic
2021-01-20,Maryland,usa,258146.0,628800.0,6045325.725920883,South Atlantic
2021-01-21,Maryland,usa,271905.0,685325.0,6045325.725920883,South Atlantic
2021-01-22,Maryland,usa,287512.0,722625.0,6045325.725920883,South Atlantic
2021-01-23,Maryland,usa,307411.0,742175.0,6045325.725920883,South Atlantic
2021-01-24,Maryland,usa,338544.0,742175.0,6045325.725920883,South Atlantic
2021-01-25,Maryland,usa,350835.0,742175.0,6045325.725920883,South Atlantic
2021-01-26,Maryland,usa,365519.0,786300.0,6045325.725920883,South Atlantic
2021-01-27,Maryland,usa,389253.0,820425.0,6045325.725920883,South Atlantic
2021-01-28,Maryland,usa,412206.0,851250.0,6045325.725920883,South Atlantic
2021-01-29,Maryland,usa,442565.0,881675.0,6045325.725920883,South Atlantic
2021-01-30,Maryland,usa,475780.0,884650.0,6045325.725920883,South Atlantic
2021-01-31,Maryland,usa,505454.0,884650.0,6045325.725920883,South Atlantic
2021-02-01,Maryland,usa,528301.0,884650.0,6045325.725920883,South Atlantic
2021-02-02,Maryland,usa,537037.0,899675.0,6045325.725920883,South Atlantic
2021-02-03,Maryland,usa,546409.0,958575.0,6045325.725920883,South Atlantic
2021-02-04,Maryland,usa,565821.0,972225.0,6045325.725920883,South Atlantic
2021-02-05,Maryland,usa,594647.0,1011875.0,6045325.725920883,South Atlantic
2021-02-06,Maryland,usa,626838.0,1029725.0,6045325.725920883,South Atlantic
2021-02-07,Maryland,usa,665025.0,1029725.0,6045325.725920883,South Atlantic
2021-02-08,Maryland,usa,683305.0,1029725.0,6045325.725920883,South Atlantic
2021-02-09,Maryland,usa,692965.0,1098275.0,6045325.725920883,South Atlantic
2021-02-10,Maryland,usa,721159.0,1101200.0,6045325.725920883,South Atlantic
2021-02-11,Maryland,usa,745478.0,1188600.0,6045325.725920883,South Atlantic
2021-02-12,Maryland,usa,778790.0,1188700.0,6045325.725920883,South Atlantic
2021-02-13,Maryland,usa,812231.0,1192675.0,6045325.725920883,South Atlantic
2021-02-14,Maryland,usa,850994.0,1193075.0,6045325.725920883,South Atlantic
2021-02-15,Maryland,usa,,,6045325.725920883,South Atlantic
2021-02-16,Maryland,usa,887943.0,1231825.0,6045325.725920883,South Atlantic
2021-02-17,Maryland,usa,903172.0,1247775.0,6045325.725920883,South Atlantic
2021-02-18,Maryland,usa,930567.0,1249925.0,6045325.725920883,South Atlantic
2021-02-19,Maryland,usa,1011323.0,1435375.0,6045325.725920883,South Atlantic
2021-02-20,Maryland,usa,1054467.0,1450000.0,6045325.725920883,South Atlantic
2021-02-21,Maryland,usa,1087762.0,1450000.0,6045325.725920883,South Atlantic
2021-02-22,Maryland,usa,1111529.0,1450000.0,6045325.725920883,South Atlantic
2021-02-23,Maryland,usa,1132483.0,1634945.0,6045325.725920883,South Atlantic
2021-02-24,Maryland,usa,1159983.0,1672605.0,6045325.725920883,South Atlantic
2021-02-25,Maryland,usa,1199143.0,1795785.0,6045325.725920883,South Atlantic
2021-02-26,Maryland,usa,1239644.0,1817795.0,6045325.725920883,South Atlantic
2021-02-27,Maryland,usa,1280675.0,1837445.0,6045325.725920883,South Atlantic
2021-02-28,Maryland,usa,1325977.0,1837445.0,6045325.725920883,South Atlantic
2021-03-01,Maryland,usa,1364145.0,1837445.0,6045325.725920883,South Atlantic
2021-03-02,Maryland,usa,1390370.0,1946505.0,6045325.725920883,South Atlantic
2021-03-03,Maryland,usa,1454494.0,2044065.0,6045325.725920883,South Atlantic
2021-03-04,Maryland,usa,1497538.0,2110295.0,6045325.725920883,South Atlantic
2021-03-05,Maryland,usa,1548380.0,2093170.0,6045325.725920883,South Atlantic
2021-03-06,Maryland,usa,1606378.0,2116560.0,6045325.725920883,South Atlantic
2021-03-07,Maryland,usa,1645609.0,2116560.0,6045325.725920883,South Atlantic
2021-03-08,Maryland,usa,1671778.0,2116560.0,6045325.725920883,South Atlantic
2021-03-09,Maryland,usa,1715039.0,2254210.0,6045325.725920883,South Atlantic
2021-03-10,Maryland,usa,1761081.0,2320250.0,6045325.725920883,South Atlantic
2021-03-11,Maryland,usa,1812309.0,2390890.0,6045325.725920883,South Atlantic
2021-03-12,Maryland,usa,1859444.0,2405820.0,6045325.725920883,South Atlantic
2021-03-13,Maryland,usa,1922161.0,2430150.0,6045325.725920883,South Atlantic
2021-03-14,Maryland,usa,1961982.0,2430150.0,6045325.725920883,South Atlantic
2021-03-15,Maryland,usa,1991188.0,2430150.0,6045325.725920883,South Atlantic
2021-03-16,Maryland,usa,2033434.0,2583900.0,6045325.725920883,South Atlantic
2021-03-17,Maryland,usa,2082976.0,2671490.0,6045325.725920883,South Atlantic
2021-03-18,Maryland,usa,2130973.0,2791910.0,6045325.725920883,South Atlantic
2021-03-19,Maryland,usa,2190923.0,2832620.0,6045325.725920883,South Atlantic
2021-03-20,Maryland,usa,2194556.0,2866250.0,6045325.725920883,South Atlantic
2021-03-21,Maryland,usa,2287975.0,2866250.0,6045325.725920883,South Atlantic
2021-03-22,Maryland,usa,2320073.0,2866250.0,6045325.725920883,South Atlantic
2021-03-23,Maryland,usa,2357211.0,3030330.0,6045325.725920883,South Atlantic
2021-03-24,Maryland,usa,2409705.0,3079020.0,6045325.725920883,South Atlantic
2021-03-25,Maryland,usa,2464830.0,3256200.0,6045325.725920883,South Atlantic
2021-03-26,Maryland,usa,2532593.0,3295620.0,6045325.725920883,South Atlantic
2021-03-27,Maryland,usa,2594534.0,3335590.0,6045325.725920883,South Atlantic
2021-03-28,Maryland,usa,2648201.0,3335590.0,6045325.725920883,South Atlantic
2021-03-29,Maryland,usa,2681526.0,3335590.0,6045325.725920883,South Atlantic
2021-03-30,Maryland,usa,2736823.0,3531380.0,6045325.725920883,South Atlantic
2021-03-31,Maryland,usa,2809466.0,3573500.0,6045325.725920883,South Atlantic
2021-04-01,Maryland,usa,2882170.0,3704540.0,6045325.725920883,South Atlantic
2021-04-02,Maryland,usa,2961306.0,3769640.0,6045325.725920883,South Atlantic
2021-04-03,Maryland,usa,3043682.0,3811300.0,6045325.725920883,South Atlantic
2021-04-04,Maryland,usa,3103045.0,3811300.0,6045325.725920883,South Atlantic
2021-04-05,Maryland,usa,3126025.0,3811300.0,6045325.725920883,South Atlantic
2021-04-06,Maryland,usa,3174405.0,4077360.0,6045325.725920883,South Atlantic
2021-04-07,Maryland,usa,3251010.0,4154350.0,6045325.725920883,South Atlantic
2021-04-08,Maryland,usa,3330227.0,4301460.0,6045325.725920883,South Atlantic
2021-04-09,Maryland,usa,3414598.0,4384740.0,6045325.725920883,South Atlantic
2021-04-10,Maryland,usa,3513930.0,4475360.0,6045325.725920883,South Atlantic
2021-04-11,Maryland,usa,3581978.0,4475360.0,6045325.725920883,South Atlantic
2021-04-12,Maryland,usa,3582804.0,4475360.0,6045325.725920883,South Atlantic
2021-04-13,Maryland,usa,3689020.0,4614670.0,6045325.725920883,South Atlantic
2021-04-14,Maryland,usa,3765018.0,4640710.0,6045325.725920883,South Atlantic
2021-01-12,Massachusetts,usa,204082.0,476025.0,6892903.28771497,New England
2021-01-13,Massachusetts,usa,217443.0,656850.0,6892903.28771497,New England
2021-01-14,Massachusetts,usa,233476.0,669225.0,6892903.28771497,New England
2021-01-15,Massachusetts,usa,257175.0,669325.0,6892903.28771497,New England
2021-01-16,Massachusetts,usa,,,6892903.28771497,New England
2021-01-17,Massachusetts,usa,,,6892903.28771497,New England
2021-01-18,Massachusetts,usa,,,6892903.28771497,New England
2021-01-19,Massachusetts,usa,318877.0,669325.0,6892903.28771497,New England
2021-01-20,Massachusetts,usa,330490.0,737550.0,6892903.28771497,New England
2021-01-21,Massachusetts,usa,353117.0,776400.0,6892903.28771497,New England
2021-01-22,Massachusetts,usa,370627.0,854950.0,6892903.28771497,New England
2021-01-23,Massachusetts,usa,392967.0,859175.0,6892903.28771497,New England
2021-01-24,Massachusetts,usa,419806.0,859175.0,6892903.28771497,New England
2021-01-25,Massachusetts,usa,433615.0,859175.0,6892903.28771497,New England
2021-01-26,Massachusetts,usa,442703.0,875825.0,6892903.28771497,New England
2021-01-27,Massachusetts,usa,464275.0,956800.0,6892903.28771497,New England
2021-01-28,Massachusetts,usa,490332.0,1018975.0,6892903.28771497,New England
2021-01-29,Massachusetts,usa,520504.0,1057000.0,6892903.28771497,New England
2021-01-30,Massachusetts,usa,547082.0,1060900.0,6892903.28771497,New England
2021-01-31,Massachusetts,usa,579181.0,1060900.0,6892903.28771497,New England
2021-02-01,Massachusetts,usa,608947.0,1060900.0,6892903.28771497,New England
2021-02-02,Massachusetts,usa,625477.0,1039775.0,6892903.28771497,New England
2021-02-03,Massachusetts,usa,625477.0,1156375.0,6892903.28771497,New England
2021-02-04,Massachusetts,usa,652929.0,1229075.0,6892903.28771497,New England
2021-02-05,Massachusetts,usa,685074.0,1247600.0,6892903.28771497,New England
2021-02-06,Massachusetts,usa,727120.0,1247600.0,6892903.28771497,New England
2021-02-07,Massachusetts,usa,780268.0,1247600.0,6892903.28771497,New England
2021-02-08,Massachusetts,usa,806376.0,1247600.0,6892903.28771497,New England
2021-02-09,Massachusetts,usa,832242.0,1273975.0,6892903.28771497,New England
2021-02-10,Massachusetts,usa,883945.0,1393725.0,6892903.28771497,New England
2021-02-11,Massachusetts,usa,924612.0,1445425.0,6892903.28771497,New England
2021-02-12,Massachusetts,usa,962711.0,1499450.0,6892903.28771497,New England
2021-02-13,Massachusetts,usa,1009560.0,1502725.0,6892903.28771497,New England
2021-02-14,Massachusetts,usa,1085584.0,1502925.0,6892903.28771497,New England
2021-02-15,Massachusetts,usa,,,6892903.28771497,New England
2021-02-16,Massachusetts,usa,1146860.0,1517375.0,6892903.28771497,New England
2021-02-17,Massachusetts,usa,1170398.0,1526150.0,6892903.28771497,New England
2021-02-18,Massachusetts,usa,1214821.0,1526150.0,6892903.28771497,New England
2021-02-19,Massachusetts,usa,1316402.0,1580500.0,6892903.28771497,New England
2021-02-20,Massachusetts,usa,1375439.0,1737170.0,6892903.28771497,New England
2021-02-21,Massachusetts,usa,1426512.0,1737170.0,6892903.28771497,New England
2021-02-22,Massachusetts,usa,1468992.0,1737170.0,6892903.28771497,New England
2021-02-23,Massachusetts,usa,1500077.0,1747380.0,6892903.28771497,New England
2021-02-24,Massachusetts,usa,1533534.0,1982950.0,6892903.28771497,New England
2021-02-25,Massachusetts,usa,1576657.0,2025060.0,6892903.28771497,New England
2021-02-26,Massachusetts,usa,1625459.0,2068660.0,6892903.28771497,New England
2021-02-27,Massachusetts,usa,1684341.0,2091730.0,6892903.28771497,New England
2021-02-28,Massachusetts,usa,1735916.0,2091730.0,6892903.28771497,New England
2021-03-01,Massachusetts,usa,1803528.0,2091730.0,6892903.28771497,New England
2021-03-02,Massachusetts,usa,1837816.0,2115560.0,6892903.28771497,New England
2021-03-03,Massachusetts,usa,1884139.0,2296020.0,6892903.28771497,New England
2021-03-04,Massachusetts,usa,1941018.0,2381160.0,6892903.28771497,New England
2021-03-05,Massachusetts,usa,2005708.0,2476070.0,6892903.28771497,New England
2021-03-06,Massachusetts,usa,2082052.0,2497130.0,6892903.28771497,New England
2021-03-07,Massachusetts,usa,2148356.0,2497130.0,6892903.28771497,New England
2021-03-08,Massachusetts,usa,2199086.0,2497130.0,6892903.28771497,New England
2021-03-09,Massachusetts,usa,2226167.0,2657570.0,6892903.28771497,New England
2021-03-10,Massachusetts,usa,2313916.0,2724620.0,6892903.28771497,New England
2021-03-11,Massachusetts,usa,2376322.0,2859820.0,6892903.28771497,New England
2021-03-12,Massachusetts,usa,2443419.0,2861490.0,6892903.28771497,New England
2021-03-13,Massachusetts,usa,2561749.0,2891100.0,6892903.28771497,New England
2021-03-14,Massachusetts,usa,2561749.0,2891100.0,6892903.28771497,New England
2021-03-15,Massachusetts,usa,2620671.0,2891100.0,6892903.28771497,New England
2021-03-16,Massachusetts,usa,2633498.0,3069880.0,6892903.28771497,New England
2021-03-17,Massachusetts,usa,2710203.0,3159090.0,6892903.28771497,New England
2021-03-18,Massachusetts,usa,2773542.0,3270160.0,6892903.28771497,New England
2021-03-19,Massachusetts,usa,2837941.0,3314010.0,6892903.28771497,New England
2021-03-20,Massachusetts,usa,2909219.0,3321910.0,6892903.28771497,New England
2021-03-21,Massachusetts,usa,2972826.0,3321910.0,6892903.28771497,New England
2021-03-22,Massachusetts,usa,3032996.0,3321910.0,6892903.28771497,New England
2021-03-23,Massachusetts,usa,3066115.0,3490490.0,6892903.28771497,New England
2021-03-24,Massachusetts,usa,3131419.0,3557950.0,6892903.28771497,New England
2021-03-25,Massachusetts,usa,3196050.0,3773250.0,6892903.28771497,New England
2021-03-26,Massachusetts,usa,3270796.0,3846570.0,6892903.28771497,New England
2021-03-27,Massachusetts,usa,3345239.0,3848770.0,6892903.28771497,New England
2021-03-28,Massachusetts,usa,3424253.0,3848770.0,6892903.28771497,New England
2021-03-29,Massachusetts,usa,3495331.0,3848770.0,6892903.28771497,New England
2021-03-30,Massachusetts,usa,3535818.0,4117900.0,6892903.28771497,New England
2021-03-31,Massachusetts,usa,3611067.0,4270280.0,6892903.28771497,New England
2021-04-01,Massachusetts,usa,3685186.0,4396850.0,6892903.28771497,New England
2021-04-02,Massachusetts,usa,3771380.0,4461100.0,6892903.28771497,New England
2021-04-03,Massachusetts,usa,3868668.0,4604300.0,6892903.28771497,New England
2021-04-04,Massachusetts,usa,3968332.0,4604300.0,6892903.28771497,New England
2021-04-05,Massachusetts,usa,4041785.0,4604300.0,6892903.28771497,New England
2021-04-06,Massachusetts,usa,4079774.0,4891900.0,6892903.28771497,New England
2021-04-07,Massachusetts,usa,4161913.0,5001550.0,6892903.28771497,New England
2021-04-08,Massachusetts,usa,4252091.0,5132600.0,6892903.28771497,New England
2021-04-09,Massachusetts,usa,4345857.0,5211830.0,6892903.28771497,New England
2021-04-10,Massachusetts,usa,4461283.0,5331330.0,6892903.28771497,New England
2021-04-11,Massachusetts,usa,4569777.0,5331330.0,6892903.28771497,New England
2021-04-12,Massachusetts,usa,4651716.0,5331330.0,6892903.28771497,New England
2021-04-13,Massachusetts,usa,4708134.0,5494910.0,6892903.28771497,New England
2021-04-14,Massachusetts,usa,4800301.0,5610090.0,6892903.28771497,New England
2021-01-12,Michigan,usa,227685.0,768150.0,9986573.49170202,East North Central
2021-01-13,Michigan,usa,291519.0,772150.0,9986573.49170202,East North Central
2021-01-14,Michigan,usa,327235.0,773650.0,9986573.49170202,East North Central
2021-01-15,Michigan,usa,364182.0,773750.0,9986573.49170202,East North Central
2021-01-16,Michigan,usa,,,9986573.49170202,East North Central
2021-01-17,Michigan,usa,,,9986573.49170202,East North Central
2021-01-18,Michigan,usa,,,9986573.49170202,East North Central
2021-01-19,Michigan,usa,483592.0,773750.0,9986573.49170202,East North Central
2021-01-20,Michigan,usa,508607.0,1031100.0,9986573.49170202,East North Central
2021-01-21,Michigan,usa,548844.0,1059275.0,9986573.49170202,East North Central
2021-01-22,Michigan,usa,595454.0,1094275.0,9986573.49170202,East North Central
2021-01-23,Michigan,usa,652661.0,1095675.0,9986573.49170202,East North Central
2021-01-24,Michigan,usa,695273.0,1095675.0,9986573.49170202,East North Central
2021-01-25,Michigan,usa,727437.0,1095675.0,9986573.49170202,East North Central
2021-01-26,Michigan,usa,742270.0,1289025.0,9986573.49170202,East North Central
2021-01-27,Michigan,usa,772031.0,1352100.0,9986573.49170202,East North Central
2021-01-28,Michigan,usa,814416.0,1359700.0,9986573.49170202,East North Central
2021-01-29,Michigan,usa,866663.0,1361500.0,9986573.49170202,East North Central
2021-01-30,Michigan,usa,922423.0,1362600.0,9986573.49170202,East North Central
