date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division,daily_vaccinations_raw,daily_distributed_raw,daily_vaccinations_rolling,daily_distributed_rolling
2021-04-02,Maine,usa,735876.0,882840.0,1344104.776027304,New England,20840.0,6850.0,13729.0,17865.714285714286
2021-04-03,Maine,usa,756766.0,914940.0,1344104.776027304,New England,20890.0,32100.0,14308.42857142857,17674.285714285714
2021-04-04,Maine,usa,778195.0,914940.0,1344104.776027304,New England,21429.0,0.0,14964.285714285714,17674.285714285714
2021-04-05,Maine,usa,795748.0,914940.0,1344104.776027304,New England,17553.0,0.0,15974.714285714286,17674.285714285714
2021-04-06,Maine,usa,798203.0,956470.0,1344104.776027304,New England,2455.0,41530.0,15744.857142857143,18942.85714285714
2021-04-07,Maine,usa,809459.0,971770.0,1344104.776027304,New England,11256.0,15300.0,15970.857142857143,20771.428571428572
2021-04-08,Maine,usa,829113.0,998660.0,1344104.776027304,New England,19654.0,26890.0,16296.714285714286,17524.285714285714
2021-04-09,Maine,usa,856186.0,1008240.0,1344104.776027304,New England,27073.0,9580.0,17187.14285714286,17914.285714285714
2021-04-10,Maine,usa,883051.0,1037000.0,1344104.776027304,New England,26865.0,28760.0,18040.714285714286,17437.14285714286
2021-04-11,Maine,usa,884479.0,1037000.0,1344104.776027304,New England,1428.0,0.0,15183.42857142857,17437.14285714286
2021-04-12,Maine,usa,886525.0,1037000.0,1344104.776027304,New England,2046.0,0.0,12968.142857142857,17437.14285714286
2021-04-13,Maine,usa,981012.0,1065300.0,1344104.776027304,New England,94487.0,28300.0,26115.571428571428,15547.142857142857
2021-04-14,Maine,usa,947441.0,1074270.0,1344104.776027304,New England,0.0,8970.0,24507.571428571428,14642.857142857143
2021-04-15,Maine,usa,966930.0,1117280.0,1344104.776027304,New England,19489.0,43010.0,24484.0,16945.714285714286
2021-04-16,Maine,usa,987358.0,1128740.0,1344104.776027304,New England,20428.0,11460.0,23534.714285714286,17214.285714285714
2021-04-17,Maine,usa,1006549.0,1144750.0,1344104.776027304,New England,19191.0,16010.0,22438.428571428572,15392.857142857143
2021-04-18,Maine,usa,1007762.0,1144750.0,1344104.776027304,New England,1213.0,0.0,22407.714285714286,15392.857142857143
2021-01-12,Maryland,usa,146231.0,552800.0,6045339.42829143,South Atlantic,,,,
2021-01-13,Maryland,usa,178056.0,561500.0,6045339.42829143,South Atlantic,31825.0,8700.0,31825.0,8700.0
2021-01-14,Maryland,usa,178056.0,564625.0,6045339.42829143,South Atlantic,0.0,3125.0,15912.5,5912.5
2021-01-15,Maryland,usa,194705.0,565125.0,6045339.42829143,South Atlantic,16649.0,500.0,16158.0,4108.333333333333
2021-01-16,Maryland,usa,,,6045339.42829143,South Atlantic,,,16158.0,4108.333333333333
2021-01-17,Maryland,usa,,,6045339.42829143,South Atlantic,,,16158.0,4108.333333333333
2021-01-18,Maryland,usa,,,6045339.42829143,South Atlantic,,,16158.0,4108.333333333333
2021-01-19,Maryland,usa,247597.0,565125.0,6045339.42829143,South Atlantic,,,16158.0,4108.333333333333
2021-01-20,Maryland,usa,258146.0,628800.0,6045339.42829143,South Atlantic,10549.0,63675.0,9066.0,22433.333333333332
2021-01-21,Maryland,usa,271905.0,685325.0,6045339.42829143,South Atlantic,13759.0,56525.0,13652.333333333334,40233.333333333336
2021-01-22,Maryland,usa,287512.0,722625.0,6045339.42829143,South Atlantic,15607.0,37300.0,13305.0,52500.0
2021-01-23,Maryland,usa,307411.0,742175.0,6045339.42829143,South Atlantic,19899.0,19550.0,14953.5,44262.5
2021-01-24,Maryland,usa,338544.0,742175.0,6045339.42829143,South Atlantic,31133.0,0.0,18189.4,35410.0
2021-01-25,Maryland,usa,350835.0,742175.0,6045339.42829143,South Atlantic,12291.0,0.0,17206.333333333332,29508.333333333332
2021-01-26,Maryland,usa,365519.0,786300.0,6045339.42829143,South Atlantic,14684.0,44125.0,16846.0,31596.428571428572
2021-01-27,Maryland,usa,389253.0,820425.0,6045339.42829143,South Atlantic,23734.0,34125.0,18729.571428571428,27375.0
2021-01-28,Maryland,usa,412206.0,851250.0,6045339.42829143,South Atlantic,22953.0,30825.0,20043.0,23703.571428571428
2021-01-29,Maryland,usa,442565.0,881675.0,6045339.42829143,South Atlantic,30359.0,30425.0,22150.428571428572,22721.428571428572
2021-01-30,Maryland,usa,475780.0,884650.0,6045339.42829143,South Atlantic,33215.0,2975.0,24052.714285714286,20353.571428571428
2021-01-31,Maryland,usa,505454.0,884650.0,6045339.42829143,South Atlantic,29674.0,0.0,23844.285714285714,20353.571428571428
2021-02-01,Maryland,usa,528301.0,884650.0,6045339.42829143,South Atlantic,22847.0,0.0,25352.285714285714,20353.571428571428
2021-02-02,Maryland,usa,537037.0,899675.0,6045339.42829143,South Atlantic,8736.0,15025.0,24502.571428571428,16196.42857142857
2021-02-03,Maryland,usa,546409.0,958575.0,6045339.42829143,South Atlantic,9372.0,58900.0,22450.85714285714,19735.714285714286
2021-02-04,Maryland,usa,565821.0,972225.0,6045339.42829143,South Atlantic,19412.0,13650.0,21945.0,17282.14285714286
2021-02-05,Maryland,usa,594647.0,1011875.0,6045339.42829143,South Atlantic,28826.0,39650.0,21726.0,18600.0
2021-02-06,Maryland,usa,626838.0,1029725.0,6045339.42829143,South Atlantic,32191.0,17850.0,21579.714285714286,20725.0
2021-02-07,Maryland,usa,665025.0,1029725.0,6045339.42829143,South Atlantic,38187.0,0.0,22795.85714285714,20725.0
2021-02-08,Maryland,usa,683305.0,1029725.0,6045339.42829143,South Atlantic,18280.0,0.0,22143.428571428572,20725.0
2021-02-09,Maryland,usa,692965.0,1098275.0,6045339.42829143,South Atlantic,9660.0,68550.0,22275.428571428572,28371.428571428572
2021-02-10,Maryland,usa,721159.0,1101200.0,6045339.42829143,South Atlantic,28194.0,2925.0,24964.285714285714,20375.0
2021-02-11,Maryland,usa,745478.0,1188600.0,6045339.42829143,South Atlantic,24319.0,87400.0,25665.285714285714,30910.714285714286
2021-02-12,Maryland,usa,778790.0,1188700.0,6045339.42829143,South Atlantic,33312.0,100.0,26306.14285714286,25260.714285714286
2021-02-13,Maryland,usa,812231.0,1192675.0,6045339.42829143,South Atlantic,33441.0,3975.0,26484.714285714286,23278.571428571428
2021-02-14,Maryland,usa,850994.0,1193075.0,6045339.42829143,South Atlantic,38763.0,400.0,26567.0,23335.714285714286
2021-02-15,Maryland,usa,,,6045339.42829143,South Atlantic,,,27948.166666666668,27225.0
2021-02-16,Maryland,usa,887943.0,1231825.0,6045339.42829143,South Atlantic,,,31605.8,18960.0
2021-02-17,Maryland,usa,903172.0,1247775.0,6045339.42829143,South Atlantic,15229.0,15950.0,29012.8,21565.0
2021-02-18,Maryland,usa,930567.0,1249925.0,6045339.42829143,South Atlantic,27395.0,2150.0,29628.0,4515.0
2021-02-19,Maryland,usa,1011323.0,1435375.0,6045339.42829143,South Atlantic,80756.0,185450.0,39116.8,41585.0
2021-02-20,Maryland,usa,1054467.0,1450000.0,6045339.42829143,South Atlantic,43144.0,14625.0,41057.4,43715.0
2021-02-21,Maryland,usa,1087762.0,1450000.0,6045339.42829143,South Atlantic,33295.0,0.0,39963.8,43635.0
2021-02-22,Maryland,usa,1111529.0,1450000.0,6045339.42829143,South Atlantic,23767.0,0.0,37264.333333333336,36362.5
2021-02-23,Maryland,usa,1132483.0,1634945.0,6045339.42829143,South Atlantic,20954.0,184945.0,34934.28571428572,57588.57142857143
2021-02-24,Maryland,usa,1159983.0,1672605.0,6045339.42829143,South Atlantic,27500.0,37660.0,36687.28571428572,60690.0
2021-02-25,Maryland,usa,1199143.0,1795785.0,6045339.42829143,South Atlantic,39160.0,123180.0,38368.0,77980.0
2021-02-26,Maryland,usa,1239644.0,1817795.0,6045339.42829143,South Atlantic,40501.0,22010.0,32617.285714285714,54631.42857142857
2021-02-27,Maryland,usa,1280675.0,1837445.0,6045339.42829143,South Atlantic,41031.0,19650.0,32315.428571428572,55349.28571428572
2021-02-28,Maryland,usa,1325977.0,1837445.0,6045339.42829143,South Atlantic,45302.0,0.0,34030.71428571428,55349.28571428572
2021-03-01,Maryland,usa,1364145.0,1837445.0,6045339.42829143,South Atlantic,38168.0,0.0,36088.0,55349.28571428572
2021-03-02,Maryland,usa,1390370.0,1946505.0,6045339.42829143,South Atlantic,26225.0,109060.0,36841.0,44508.57142857143
2021-03-03,Maryland,usa,1454494.0,2044065.0,6045339.42829143,South Atlantic,64124.0,97560.0,42073.0,53065.71428571428
2021-03-04,Maryland,usa,1497538.0,2110295.0,6045339.42829143,South Atlantic,43044.0,66230.0,42627.857142857145,44930.0
2021-03-05,Maryland,usa,1548380.0,2093170.0,6045339.42829143,South Atlantic,50842.0,0.0,44105.142857142855,41785.71428571428
2021-03-06,Maryland,usa,1606378.0,2116560.0,6045339.42829143,South Atlantic,57998.0,23390.0,46529.0,42320.0
2021-03-07,Maryland,usa,1645609.0,2116560.0,6045339.42829143,South Atlantic,39231.0,0.0,45661.71428571428,42320.0
2021-03-08,Maryland,usa,1671778.0,2116560.0,6045339.42829143,South Atlantic,26169.0,0.0,43947.57142857143,42320.0
2021-03-09,Maryland,usa,1715039.0,2254210.0,6045339.42829143,South Atlantic,43261.0,137650.0,46381.28571428572,46404.28571428572
2021-03-10,Maryland,usa,1761081.0,2320250.0,6045339.42829143,South Atlantic,46042.0,66040.0,43798.142857142855,41901.42857142857
2021-03-11,Maryland,usa,1812309.0,2390890.0,6045339.42829143,South Atlantic,51228.0,70640.0,44967.28571428572,42531.42857142857
2021-03-12,Maryland,usa,1859444.0,2405820.0,6045339.42829143,South Atlantic,47135.0,14930.0,44437.71428571428,44664.28571428572
2021-03-13,Maryland,usa,1922161.0,2430150.0,6045339.42829143,South Atlantic,62717.0,24330.0,45111.857142857145,44798.57142857143
2021-03-14,Maryland,usa,1961982.0,2430150.0,6045339.42829143,South Atlantic,39821.0,0.0,45196.142857142855,44798.57142857143
2021-03-15,Maryland,usa,1991188.0,2430150.0,6045339.42829143,South Atlantic,29206.0,0.0,45630.0,44798.57142857143
2021-03-16,Maryland,usa,2033434.0,2583900.0,6045339.42829143,South Atlantic,42246.0,153750.0,45485.0,47098.57142857143
2021-03-17,Maryland,usa,2082976.0,2671490.0,6045339.42829143,South Atlantic,49542.0,87590.0,45985.0,50177.142857142855
2021-03-18,Maryland,usa,2130973.0,2791910.0,6045339.42829143,South Atlantic,47997.0,120420.0,45523.42857142857,57288.57142857143
2021-03-19,Maryland,usa,2190923.0,2832620.0,6045339.42829143,South Atlantic,59950.0,40710.0,47354.142857142855,60971.42857142857
2021-03-20,Maryland,usa,2194556.0,2866250.0,6045339.42829143,South Atlantic,3633.0,33630.0,38913.57142857143,62300.0
2021-03-21,Maryland,usa,2287975.0,2866250.0,6045339.42829143,South Atlantic,93419.0,0.0,46570.42857142857,62300.0
2021-03-22,Maryland,usa,2320073.0,2866250.0,6045339.42829143,South Atlantic,32098.0,0.0,46983.57142857143,62300.0
2021-03-23,Maryland,usa,2357211.0,3030330.0,6045339.42829143,South Atlantic,37138.0,164080.0,46253.857142857145,63775.71428571428
2021-03-24,Maryland,usa,2409705.0,3079020.0,6045339.42829143,South Atlantic,52494.0,48690.0,46675.57142857143,58218.57142857143
2021-03-25,Maryland,usa,2464830.0,3256200.0,6045339.42829143,South Atlantic,55125.0,177180.0,47693.857142857145,66327.14285714286
2021-03-26,Maryland,usa,2532593.0,3295620.0,6045339.42829143,South Atlantic,67763.0,39420.0,48810.0,66142.85714285714
2021-03-27,Maryland,usa,2594534.0,3335590.0,6045339.42829143,South Atlantic,61941.0,39970.0,57139.71428571428,67048.57142857143
2021-03-28,Maryland,usa,2648201.0,3335590.0,6045339.42829143,South Atlantic,53667.0,0.0,51460.857142857145,67048.57142857143
2021-03-29,Maryland,usa,2681526.0,3335590.0,6045339.42829143,South Atlantic,33325.0,0.0,51636.142857142855,67048.57142857143
2021-03-30,Maryland,usa,2736823.0,3531380.0,6045339.42829143,South Atlantic,55297.0,195790.0,54230.28571428572,71578.57142857143
2021-03-31,Maryland,usa,2809466.0,3573500.0,6045339.42829143,South Atlantic,72643.0,42120.0,57108.71428571428,70640.0
2021-04-01,Maryland,usa,2882170.0,3704540.0,6045339.42829143,South Atlantic,72704.0,131040.0,59620.0,64048.57142857143
2021-04-02,Maryland,usa,2961306.0,3769640.0,6045339.42829143,South Atlantic,79136.0,65100.0,61244.71428571428,67717.14285714286
2021-04-03,Maryland,usa,3043682.0,3811300.0,6045339.42829143,South Atlantic,82376.0,41660.0,64164.0,67958.57142857143
2021-04-04,Maryland,usa,3103045.0,3811300.0,6045339.42829143,South Atlantic,59363.0,0.0,64977.71428571428,67958.57142857143
2021-04-05,Maryland,usa,3126025.0,3811300.0,6045339.42829143,South Atlantic,22980.0,0.0,63499.857142857145,67958.57142857143
2021-04-06,Maryland,usa,3174405.0,4077360.0,6045339.42829143,South Atlantic,48380.0,266060.0,62511.71428571428,77997.14285714286
2021-04-07,Maryland,usa,3251010.0,4154350.0,6045339.42829143,South Atlantic,76605.0,76990.0,63077.71428571428,82978.57142857143
2021-04-08,Maryland,usa,3330227.0,4301460.0,6045339.42829143,South Atlantic,79217.0,147110.0,64008.142857142855,85274.28571428571
2021-04-09,Maryland,usa,3414598.0,4384740.0,6045339.42829143,South Atlantic,84371.0,83280.0,64756.0,87871.42857142857
2021-04-10,Maryland,usa,3513930.0,4475360.0,6045339.42829143,South Atlantic,99332.0,90620.0,67178.28571428571,94865.71428571429
2021-04-11,Maryland,usa,3581978.0,4475360.0,6045339.42829143,South Atlantic,68048.0,0.0,68419.0,94865.71428571429
2021-04-12,Maryland,usa,3582804.0,4475360.0,6045339.42829143,South Atlantic,826.0,0.0,65254.142857142855,94865.71428571429
2021-04-13,Maryland,usa,3689020.0,4614670.0,6045339.42829143,South Atlantic,106216.0,139310.0,73516.42857142857,76758.57142857143
2021-04-14,Maryland,usa,3765018.0,4640710.0,6045339.42829143,South Atlantic,75998.0,26040.0,73429.71428571429,69480.0
2021-04-15,Maryland,usa,3837451.0,4847330.0,6045339.42829143,South Atlantic,72433.0,206620.0,72460.57142857143,77981.42857142857
2021-04-16,Maryland,usa,3921579.0,4889820.0,6045339.42829143,South Atlantic,84128.0,42490.0,72425.85714285714,72154.28571428571
2021-04-17,Maryland,usa,3924960.0,4967520.0,6045339.42829143,South Atlantic,3381.0,77700.0,58718.57142857143,70308.57142857143
2021-04-18,Maryland,usa,4063087.0,4967520.0,6045339.42829143,South Atlantic,138127.0,0.0,68729.85714285714,70308.57142857143
2021-01-12,Massachusetts,usa,204082.0,476025.0,6892875.559593297,New England,,,,
2021-01-13,Massachusetts,usa,217443.0,656850.0,6892875.559593297,New England,13361.0,180825.0,13361.0,180825.0
2021-01-14,Massachusetts,usa,233476.0,669225.0,6892875.559593297,New England,16033.0,12375.0,14697.0,96600.0
2021-01-15,Massachusetts,usa,257175.0,669325.0,6892875.559593297,New England,23699.0,100.0,17697.666666666668,64433.333333333336
2021-01-16,Massachusetts,usa,,,6892875.559593297,New England,,,17697.666666666668,64433.333333333336
2021-01-17,Massachusetts,usa,,,6892875.559593297,New England,,,17697.666666666668,64433.333333333336
2021-01-18,Massachusetts,usa,,,6892875.559593297,New England,,,17697.666666666668,64433.333333333336
2021-01-19,Massachusetts,usa,318877.0,669325.0,6892875.559593297,New England,,,17697.666666666668,64433.333333333336
2021-01-20,Massachusetts,usa,330490.0,737550.0,6892875.559593297,New England,11613.0,68225.0,17115.0,26900.0
2021-01-21,Massachusetts,usa,353117.0,776400.0,6892875.559593297,New England,22627.0,38850.0,19313.0,35725.0
2021-01-22,Massachusetts,usa,370627.0,854950.0,6892875.559593297,New England,17510.0,78550.0,17250.0,61875.0
2021-01-23,Massachusetts,usa,392967.0,859175.0,6892875.559593297,New England,22340.0,4225.0,18522.5,47462.5
2021-01-24,Massachusetts,usa,419806.0,859175.0,6892875.559593297,New England,26839.0,0.0,20185.8,37970.0
2021-01-25,Massachusetts,usa,433615.0,859175.0,6892875.559593297,New England,13809.0,0.0,19123.0,31641.666666666668
2021-01-26,Massachusetts,usa,442703.0,875825.0,6892875.559593297,New England,9088.0,16650.0,17689.428571428572,29500.0
2021-01-27,Massachusetts,usa,464275.0,956800.0,6892875.559593297,New England,21572.0,80975.0,19112.14285714286,31321.428571428572
2021-01-28,Massachusetts,usa,490332.0,1018975.0,6892875.559593297,New England,26057.0,62175.0,19602.14285714286,34653.57142857143
2021-01-29,Massachusetts,usa,520504.0,1057000.0,6892875.559593297,New England,30172.0,38025.0,21411.0,28864.285714285714
2021-01-30,Massachusetts,usa,547082.0,1060900.0,6892875.559593297,New England,26578.0,3900.0,22016.428571428572,28817.85714285714
2021-01-31,Massachusetts,usa,579181.0,1060900.0,6892875.559593297,New England,32099.0,0.0,22767.85714285714,28817.85714285714
2021-02-01,Massachusetts,usa,608947.0,1060900.0,6892875.559593297,New England,29766.0,0.0,25047.428571428572,28817.85714285714
2021-02-02,Massachusetts,usa,625477.0,1039775.0,6892875.559593297,New England,16530.0,0.0,26110.571428571428,26439.285714285714
2021-02-03,Massachusetts,usa,625477.0,1156375.0,6892875.559593297,New England,0.0,116600.0,23028.85714285714,31528.571428571428
2021-02-04,Massachusetts,usa,652929.0,1229075.0,6892875.559593297,New England,27452.0,72700.0,23228.14285714286,33032.142857142855
2021-02-05,Massachusetts,usa,685074.0,1247600.0,6892875.559593297,New England,32145.0,18525.0,23510.0,30246.428571428572
2021-02-06,Massachusetts,usa,727120.0,1247600.0,6892875.559593297,New England,42046.0,0.0,25719.714285714286,29689.285714285714
2021-02-07,Massachusetts,usa,780268.0,1247600.0,6892875.559593297,New England,53148.0,0.0,28726.714285714286,29689.285714285714
2021-02-08,Massachusetts,usa,806376.0,1247600.0,6892875.559593297,New England,26108.0,0.0,28204.14285714286,29689.285714285714
2021-02-09,Massachusetts,usa,832242.0,1273975.0,6892875.559593297,New England,25866.0,26375.0,29537.85714285714,33457.142857142855
2021-02-10,Massachusetts,usa,883945.0,1393725.0,6892875.559593297,New England,51703.0,119750.0,36924.0,33907.142857142855
2021-02-11,Massachusetts,usa,924612.0,1445425.0,6892875.559593297,New England,40667.0,51700.0,38811.857142857145,30907.14285714286
2021-02-12,Massachusetts,usa,962711.0,1499450.0,6892875.559593297,New England,38099.0,54025.0,39662.42857142857,35978.57142857143
2021-02-13,Massachusetts,usa,1009560.0,1502725.0,6892875.559593297,New England,46849.0,3275.0,40348.57142857143,36446.42857142857
2021-02-14,Massachusetts,usa,1085584.0,1502925.0,6892875.559593297,New England,76024.0,200.0,43616.57142857143,36475.0
2021-02-15,Massachusetts,usa,,,6892875.559593297,New England,,,46534.666666666664,42554.166666666664
2021-02-16,Massachusetts,usa,1146860.0,1517375.0,6892875.559593297,New England,,,50668.4,45790.0
2021-02-17,Massachusetts,usa,1170398.0,1526150.0,6892875.559593297,New England,23538.0,8775.0,45035.4,23595.0
